,ID,instrument,granularity,timestamp,volume,open,high,low,close,complete,dateYYYMMDD,timeHHMMSS,year,month,day,hour,minute,second
39,EUR_USD|H1|20180828|190000,EUR_USD,H1,2018-08-28 19:00:00,1786,1.16955,1.16994,1.16915,1.16932,True,20180828,190000,2018,08,28,19,00,00
40,EUR_USD|H1|20180828|200000,EUR_USD,H1,2018-08-28 20:00:00,628,1.16932,1.16967,1.16932,1.16963,True,20180828,200000,2018,08,28,20,00,00
41,EUR_USD|H1|20180828|210000,EUR_USD,H1,2018-08-28 21:00:00,1490,1.16963,1.17002,1.16935,1.16942,True,20180828,210000,2018,08,28,21,00,00
42,EUR_USD|H1|20180828|220000,EUR_USD,H1,2018-08-28 22:00:00,352,1.16942,1.16963,1.16923,1.16961,True,20180828,220000,2018,08,28,22,00,00
43,EUR_USD|H1|20180828|230000,EUR_USD,H1,2018-08-28 23:00:00,698,1.16961,1.16964,1.16874,1.16939,True,20180828,230000,2018,08,28,23,00,00
44,EUR_USD|H1|20180829|000000,EUR_USD,H1,2018-08-29 00:00:00,1174,1.16939,1.16976,1.16847,1.16868,True,20180829,000000,2018,08,29,00,00,00
45,EUR_USD|H1|20180829|010000,EUR_USD,H1,2018-08-29 01:00:00,895,1.16868,1.16904,1.16843,1.16849,True,20180829,010000,2018,08,29,01,00,00
46,EUR_USD|H1|20180829|020000,EUR_USD,H1,2018-08-29 02:00:00,1032,1.16849,1.16985,1.16839,1.16924,True,20180829,020000,2018,08,29,02,00,00
47,EUR_USD|H1|20180829|030000,EUR_USD,H1,2018-08-29 03:00:00,496,1.16924,1.16961,1.16906,1.16958,True,20180829,030000,2018,08,29,03,00,00
48,EUR_USD|H1|20180829|040000,EUR_USD,H1,2018-08-29 04:00:00,549,1.16958,1.16972,1.16912,1.16968,True,20180829,040000,2018,08,29,04,00,00
49,EUR_USD|H1|20180829|050000,EUR_USD,H1,2018-08-29 05:00:00,2364,1.16968,1.16970,1.16740,1.16751,True,20180829,050000,2018,08,29,05,00,00
50,EUR_USD|H1|20180829|060000,EUR_USD,H1,2018-08-29 06:00:00,2937,1.16751,1.16825,1.16676,1.16687,True,20180829,060000,2018,08,29,06,00,00
51,EUR_USD|H1|20180829|070000,EUR_USD,H1,2018-08-29 07:00:00,3182,1.16687,1.16877,1.16660,1.16667,True,20180829,070000,2018,08,29,07,00,00
52,EUR_USD|H1|20180829|080000,EUR_USD,H1,2018-08-29 08:00:00,2702,1.16667,1.16784,1.16641,1.16672,True,20180829,080000,2018,08,29,08,00,00
53,EUR_USD|H1|20180829|090000,EUR_USD,H1,2018-08-29 09:00:00,2076,1.16672,1.16772,1.16631,1.16733,True,20180829,090000,2018,08,29,09,00,00
54,EUR_USD|H1|20180829|100000,EUR_USD,H1,2018-08-29 10:00:00,2298,1.16733,1.16760,1.16623,1.16638,True,20180829,100000,2018,08,29,10,00,00
55,EUR_USD|H1|20180829|110000,EUR_USD,H1,2018-08-29 11:00:00,2485,1.16638,1.16691,1.16528,1.16591,True,20180829,110000,2018,08,29,11,00,00
56,EUR_USD|H1|20180829|120000,EUR_USD,H1,2018-08-29 12:00:00,2911,1.16591,1.16684,1.16558,1.16651,True,20180829,120000,2018,08,29,12,00,00
57,EUR_USD|H1|20180829|130000,EUR_USD,H1,2018-08-29 13:00:00,4193,1.16651,1.16905,1.16627,1.16901,True,20180829,130000,2018,08,29,13,00,00
58,EUR_USD|H1|20180829|140000,EUR_USD,H1,2018-08-29 14:00:00,7961,1.16901,1.17086,1.16838,1.16940,True,20180829,140000,2018,08,29,14,00,00
59,EUR_USD|H1|20180829|150000,EUR_USD,H1,2018-08-29 15:00:00,3197,1.16940,1.17041,1.16891,1.16988,True,20180829,150000,2018,08,29,15,00,00
60,EUR_USD|H1|20180829|160000,EUR_USD,H1,2018-08-29 16:00:00,2951,1.16988,1.17076,1.16919,1.17058,True,20180829,160000,2018,08,29,16,00,00
61,EUR_USD|H1|20180829|170000,EUR_USD,H1,2018-08-29 17:00:00,1985,1.17058,1.17072,1.16958,1.16990,True,20180829,170000,2018,08,29,17,00,00
62,EUR_USD|H1|20180829|180000,EUR_USD,H1,2018-08-29 18:00:00,2123,1.16990,1.17032,1.16899,1.17002,True,20180829,180000,2018,08,29,18,00,00
63,EUR_USD|H1|20180829|190000,EUR_USD,H1,2018-08-29 19:00:00,1322,1.17002,1.17082,1.16991,1.17045,True,20180829,190000,2018,08,29,19,00,00
64,EUR_USD|H1|20180829|200000,EUR_USD,H1,2018-08-29 20:00:00,740,1.17045,1.17105,1.17035,1.17091,True,20180829,200000,2018,08,29,20,00,00
65,EUR_USD|H1|20180829|210000,EUR_USD,H1,2018-08-29 21:00:00,1138,1.17091,1.17110,1.17075,1.17096,True,20180829,210000,2018,08,29,21,00,00
66,EUR_USD|H1|20180829|220000,EUR_USD,H1,2018-08-29 22:00:00,439,1.17096,1.17112,1.17072,1.17073,True,20180829,220000,2018,08,29,22,00,00
67,EUR_USD|H1|20180829|230000,EUR_USD,H1,2018-08-29 23:00:00,340,1.17073,1.17113,1.17070,1.17103,True,20180829,230000,2018,08,29,23,00,00
68,EUR_USD|H1|20180830|000000,EUR_USD,H1,2018-08-30 00:00:00,1027,1.17103,1.17146,1.17026,1.17067,True,20180830,000000,2018,08,30,00,00,00
69,EUR_USD|H1|20180830|010000,EUR_USD,H1,2018-08-30 01:00:00,2029,1.17067,1.17112,1.16970,1.17049,True,20180830,010000,2018,08,30,01,00,00
70,EUR_USD|H1|20180830|020000,EUR_USD,H1,2018-08-30 02:00:00,749,1.17049,1.17076,1.17011,1.17021,True,20180830,020000,2018,08,30,02,00,00
71,EUR_USD|H1|20180830|030000,EUR_USD,H1,2018-08-30 03:00:00,900,1.17021,1.17063,1.16958,1.17014,True,20180830,030000,2018,08,30,03,00,00
72,EUR_USD|H1|20180830|040000,EUR_USD,H1,2018-08-30 04:00:00,555,1.17014,1.17043,1.16981,1.17001,True,20180830,040000,2018,08,30,04,00,00
73,EUR_USD|H1|20180830|050000,EUR_USD,H1,2018-08-30 05:00:00,1302,1.17001,1.17007,1.16868,1.16909,True,20180830,050000,2018,08,30,05,00,00
74,EUR_USD|H1|20180830|060000,EUR_USD,H1,2018-08-30 06:00:00,2283,1.16909,1.17069,1.16896,1.17046,True,20180830,060000,2018,08,30,06,00,00
75,EUR_USD|H1|20180830|070000,EUR_USD,H1,2018-08-30 07:00:00,3011,1.17046,1.17192,1.16974,1.17029,True,20180830,070000,2018,08,30,07,00,00
76,EUR_USD|H1|20180830|080000,EUR_USD,H1,2018-08-30 08:00:00,3083,1.17029,1.17050,1.16757,1.16875,True,20180830,080000,2018,08,30,08,00,00
77,EUR_USD|H1|20180830|090000,EUR_USD,H1,2018-08-30 09:00:00,1853,1.16875,1.17007,1.16851,1.16995,True,20180830,090000,2018,08,30,09,00,00
78,EUR_USD|H1|20180830|100000,EUR_USD,H1,2018-08-30 10:00:00,2560,1.16995,1.17096,1.16923,1.16984,True,20180830,100000,2018,08,30,10,00,00
79,EUR_USD|H1|20180830|110000,EUR_USD,H1,2018-08-30 11:00:00,2735,1.16984,1.16996,1.16829,1.16870,True,20180830,110000,2018,08,30,11,00,00
80,EUR_USD|H1|20180830|120000,EUR_USD,H1,2018-08-30 12:00:00,3312,1.16870,1.16965,1.16777,1.16781,True,20180830,120000,2018,08,30,12,00,00
81,EUR_USD|H1|20180830|130000,EUR_USD,H1,2018-08-30 13:00:00,5779,1.16781,1.16833,1.16445,1.16608,True,20180830,130000,2018,08,30,13,00,00
82,EUR_USD|H1|20180830|140000,EUR_USD,H1,2018-08-30 14:00:00,3622,1.16608,1.16692,1.16513,1.16580,True,20180830,140000,2018,08,30,14,00,00
83,EUR_USD|H1|20180830|150000,EUR_USD,H1,2018-08-30 15:00:00,3586,1.16580,1.16627,1.16426,1.16465,True,20180830,150000,2018,08,30,15,00,00
84,EUR_USD|H1|20180830|160000,EUR_USD,H1,2018-08-30 16:00:00,2197,1.16465,1.16609,1.16422,1.16578,True,20180830,160000,2018,08,30,16,00,00
85,EUR_USD|H1|20180830|170000,EUR_USD,H1,2018-08-30 17:00:00,2292,1.16578,1.16710,1.16508,1.16689,True,20180830,170000,2018,08,30,17,00,00
86,EUR_USD|H1|20180830|180000,EUR_USD,H1,2018-08-30 18:00:00,3686,1.16689,1.16726,1.16573,1.16657,True,20180830,180000,2018,08,30,18,00,00
87,EUR_USD|H1|20180830|190000,EUR_USD,H1,2018-08-30 19:00:00,1932,1.16657,1.16797,1.16605,1.16777,True,20180830,190000,2018,08,30,19,00,00
88,EUR_USD|H1|20180830|200000,EUR_USD,H1,2018-08-30 20:00:00,1107,1.16777,1.16777,1.16661,1.16696,True,20180830,200000,2018,08,30,20,00,00
89,EUR_USD|H1|20180830|210000,EUR_USD,H1,2018-08-30 21:00:00,613,1.16696,1.16744,1.16658,1.16683,True,20180830,210000,2018,08,30,21,00,00
90,EUR_USD|H1|20180830|220000,EUR_USD,H1,2018-08-30 22:00:00,1571,1.16683,1.16706,1.16635,1.16641,True,20180830,220000,2018,08,30,22,00,00
91,EUR_USD|H1|20180830|230000,EUR_USD,H1,2018-08-30 23:00:00,578,1.16641,1.16676,1.16621,1.16663,True,20180830,230000,2018,08,30,23,00,00
92,EUR_USD|H1|20180831|000000,EUR_USD,H1,2018-08-31 00:00:00,1136,1.16663,1.16703,1.16615,1.16653,True,20180831,000000,2018,08,31,00,00,00
93,EUR_USD|H1|20180831|010000,EUR_USD,H1,2018-08-31 01:00:00,2089,1.16653,1.16774,1.16644,1.16679,True,20180831,010000,2018,08,31,01,00,00
94,EUR_USD|H1|20180831|020000,EUR_USD,H1,2018-08-31 02:00:00,1232,1.16679,1.16712,1.16616,1.16642,True,20180831,020000,2018,08,31,02,00,00
95,EUR_USD|H1|20180831|030000,EUR_USD,H1,2018-08-31 03:00:00,889,1.16642,1.16681,1.16603,1.16642,True,20180831,030000,2018,08,31,03,00,00
96,EUR_USD|H1|20180831|040000,EUR_USD,H1,2018-08-31 04:00:00,594,1.16642,1.16720,1.16637,1.16705,True,20180831,040000,2018,08,31,04,00,00
97,EUR_USD|H1|20180831|050000,EUR_USD,H1,2018-08-31 05:00:00,2662,1.16705,1.16933,1.16697,1.16818,True,20180831,050000,2018,08,31,05,00,00
98,EUR_USD|H1|20180831|060000,EUR_USD,H1,2018-08-31 06:00:00,2070,1.16818,1.16852,1.16727,1.16732,True,20180831,060000,2018,08,31,06,00,00
99,EUR_USD|H1|20180831|070000,EUR_USD,H1,2018-08-31 07:00:00,4308,1.16732,1.16907,1.16731,1.16842,True,20180831,070000,2018,08,31,07,00,00
100,EUR_USD|H1|20180831|080000,EUR_USD,H1,2018-08-31 08:00:00,3226,1.16842,1.16907,1.16676,1.16702,True,20180831,080000,2018,08,31,08,00,00
101,EUR_USD|H1|20180831|090000,EUR_USD,H1,2018-08-31 09:00:00,2853,1.16702,1.16739,1.16645,1.16694,True,20180831,090000,2018,08,31,09,00,00
102,EUR_USD|H1|20180831|100000,EUR_USD,H1,2018-08-31 10:00:00,2499,1.16694,1.16709,1.16562,1.16670,True,20180831,100000,2018,08,31,10,00,00
103,EUR_USD|H1|20180831|110000,EUR_USD,H1,2018-08-31 11:00:00,4091,1.16670,1.16679,1.16440,1.16523,True,20180831,110000,2018,08,31,11,00,00
104,EUR_USD|H1|20180831|120000,EUR_USD,H1,2018-08-31 12:00:00,4093,1.16523,1.16565,1.16337,1.16402,True,20180831,120000,2018,08,31,12,00,00
105,EUR_USD|H1|20180831|130000,EUR_USD,H1,2018-08-31 13:00:00,3620,1.16402,1.16412,1.16265,1.16371,True,20180831,130000,2018,08,31,13,00,00
106,EUR_USD|H1|20180831|140000,EUR_USD,H1,2018-08-31 14:00:00,5510,1.16371,1.16526,1.16306,1.16348,True,20180831,140000,2018,08,31,14,00,00
107,EUR_USD|H1|20180831|150000,EUR_USD,H1,2018-08-31 15:00:00,6574,1.16348,1.16368,1.15929,1.15967,True,20180831,150000,2018,08,31,15,00,00
108,EUR_USD|H1|20180831|160000,EUR_USD,H1,2018-08-31 16:00:00,4640,1.15967,1.16005,1.15851,1.15956,True,20180831,160000,2018,08,31,16,00,00
109,EUR_USD|H1|20180831|170000,EUR_USD,H1,2018-08-31 17:00:00,2376,1.15956,1.16060,1.15897,1.16057,True,20180831,170000,2018,08,31,17,00,00
110,EUR_USD|H1|20180831|180000,EUR_USD,H1,2018-08-31 18:00:00,2373,1.16057,1.16101,1.15967,1.15979,True,20180831,180000,2018,08,31,18,00,00
111,EUR_USD|H1|20180831|190000,EUR_USD,H1,2018-08-31 19:00:00,2847,1.15979,1.16113,1.15965,1.16077,True,20180831,190000,2018,08,31,19,00,00
112,EUR_USD|H1|20180831|200000,EUR_USD,H1,2018-08-31 20:00:00,1616,1.16077,1.16181,1.16043,1.16049,True,20180831,200000,2018,08,31,20,00,00
113,EUR_USD|H1|20180902|210000,EUR_USD,H1,2018-09-02 21:00:00,374,1.16049,1.16049,1.15955,1.15990,True,20180902,210000,2018,09,02,21,00,00
114,EUR_USD|H1|20180902|220000,EUR_USD,H1,2018-09-02 22:00:00,1546,1.15990,1.16064,1.15974,1.15985,True,20180902,220000,2018,09,02,22,00,00
115,EUR_USD|H1|20180902|230000,EUR_USD,H1,2018-09-02 23:00:00,456,1.15985,1.16000,1.15934,1.15988,True,20180902,230000,2018,09,02,23,00,00
116,EUR_USD|H1|20180903|000000,EUR_USD,H1,2018-09-03 00:00:00,899,1.15988,1.16039,1.15925,1.15973,True,20180903,000000,2018,09,03,00,00,00
117,EUR_USD|H1|20180903|010000,EUR_USD,H1,2018-09-03 01:00:00,1614,1.15973,1.16012,1.15902,1.15973,True,20180903,010000,2018,09,03,01,00,00
118,EUR_USD|H1|20180903|020000,EUR_USD,H1,2018-09-03 02:00:00,1008,1.15973,1.16029,1.15937,1.15988,True,20180903,020000,2018,09,03,02,00,00
119,EUR_USD|H1|20180903|030000,EUR_USD,H1,2018-09-03 03:00:00,614,1.15988,1.16038,1.15968,1.15998,True,20180903,030000,2018,09,03,03,00,00
120,EUR_USD|H1|20180903|040000,EUR_USD,H1,2018-09-03 04:00:00,613,1.15998,1.16067,1.15984,1.16067,True,20180903,040000,2018,09,03,04,00,00
121,EUR_USD|H1|20180903|050000,EUR_USD,H1,2018-09-03 05:00:00,837,1.16067,1.16160,1.16058,1.16132,True,20180903,050000,2018,09,03,05,00,00
122,EUR_USD|H1|20180903|060000,EUR_USD,H1,2018-09-03 06:00:00,1511,1.16132,1.16164,1.16001,1.16007,True,20180903,060000,2018,09,03,06,00,00
123,EUR_USD|H1|20180903|070000,EUR_USD,H1,2018-09-03 07:00:00,3524,1.16007,1.16272,1.15916,1.16113,True,20180903,070000,2018,09,03,07,00,00
124,EUR_USD|H1|20180903|080000,EUR_USD,H1,2018-09-03 08:00:00,2764,1.16113,1.16234,1.16078,1.16120,True,20180903,080000,2018,09,03,08,00,00
125,EUR_USD|H1|20180903|090000,EUR_USD,H1,2018-09-03 09:00:00,1842,1.16120,1.16151,1.15989,1.15994,True,20180903,090000,2018,09,03,09,00,00
126,EUR_USD|H1|20180903|100000,EUR_USD,H1,2018-09-03 10:00:00,2035,1.15994,1.16191,1.15970,1.16169,True,20180903,100000,2018,09,03,10,00,00
127,EUR_USD|H1|20180903|110000,EUR_USD,H1,2018-09-03 11:00:00,1359,1.16169,1.16207,1.16108,1.16121,True,20180903,110000,2018,09,03,11,00,00
128,EUR_USD|H1|20180903|120000,EUR_USD,H1,2018-09-03 12:00:00,1866,1.16121,1.16172,1.16058,1.16071,True,20180903,120000,2018,09,03,12,00,00
129,EUR_USD|H1|20180903|130000,EUR_USD,H1,2018-09-03 13:00:00,1434,1.16071,1.16152,1.16042,1.16102,True,20180903,130000,2018,09,03,13,00,00
130,EUR_USD|H1|20180903|140000,EUR_USD,H1,2018-09-03 14:00:00,1864,1.16102,1.16286,1.16089,1.16280,True,20180903,140000,2018,09,03,14,00,00
131,EUR_USD|H1|20180903|150000,EUR_USD,H1,2018-09-03 15:00:00,1239,1.16280,1.16280,1.16185,1.16200,True,20180903,150000,2018,09,03,15,00,00
132,EUR_USD|H1|20180903|160000,EUR_USD,H1,2018-09-03 16:00:00,753,1.16200,1.16240,1.16156,1.16179,True,20180903,160000,2018,09,03,16,00,00
133,EUR_USD|H1|20180903|170000,EUR_USD,H1,2018-09-03 17:00:00,464,1.16179,1.16224,1.16169,1.16199,True,20180903,170000,2018,09,03,17,00,00
134,EUR_USD|H1|20180903|180000,EUR_USD,H1,2018-09-03 18:00:00,1614,1.16199,1.16223,1.16174,1.16192,True,20180903,180000,2018,09,03,18,00,00
135,EUR_USD|H1|20180903|190000,EUR_USD,H1,2018-09-03 19:00:00,1291,1.16192,1.16206,1.16157,1.16172,True,20180903,190000,2018,09,03,19,00,00
136,EUR_USD|H1|20180903|200000,EUR_USD,H1,2018-09-03 20:00:00,3184,1.16172,1.16234,1.16159,1.16234,True,20180903,200000,2018,09,03,20,00,00
137,EUR_USD|H1|20180903|210000,EUR_USD,H1,2018-09-03 21:00:00,299,1.16234,1.16244,1.16147,1.16157,True,20180903,210000,2018,09,03,21,00,00
138,EUR_USD|H1|20180903|220000,EUR_USD,H1,2018-09-03 22:00:00,544,1.16157,1.16214,1.16155,1.16180,True,20180903,220000,2018,09,03,22,00,00
139,EUR_USD|H1|20180903|230000,EUR_USD,H1,2018-09-03 23:00:00,217,1.16180,1.16186,1.16142,1.16147,True,20180903,230000,2018,09,03,23,00,00
140,EUR_USD|H1|20180904|000000,EUR_USD,H1,2018-09-04 00:00:00,1137,1.16147,1.16149,1.16027,1.16043,True,20180904,000000,2018,09,04,00,00,00
141,EUR_USD|H1|20180904|010000,EUR_USD,H1,2018-09-04 01:00:00,1857,1.16043,1.16063,1.15964,1.16031,True,20180904,010000,2018,09,04,01,00,00
142,EUR_USD|H1|20180904|020000,EUR_USD,H1,2018-09-04 02:00:00,1100,1.16031,1.16040,1.15966,1.15993,True,20180904,020000,2018,09,04,02,00,00
143,EUR_USD|H1|20180904|030000,EUR_USD,H1,2018-09-04 03:00:00,558,1.15993,1.16025,1.15977,1.16016,True,20180904,030000,2018,09,04,03,00,00
144,EUR_USD|H1|20180904|040000,EUR_USD,H1,2018-09-04 04:00:00,1174,1.16016,1.16069,1.15998,1.16053,True,20180904,040000,2018,09,04,04,00,00
145,EUR_USD|H1|20180904|050000,EUR_USD,H1,2018-09-04 05:00:00,1155,1.16053,1.16121,1.16023,1.16031,True,20180904,050000,2018,09,04,05,00,00
146,EUR_USD|H1|20180904|060000,EUR_USD,H1,2018-09-04 06:00:00,3269,1.16031,1.16053,1.15753,1.15785,True,20180904,060000,2018,09,04,06,00,00
147,EUR_USD|H1|20180904|070000,EUR_USD,H1,2018-09-04 07:00:00,2914,1.15785,1.15861,1.15685,1.15700,True,20180904,070000,2018,09,04,07,00,00
148,EUR_USD|H1|20180904|080000,EUR_USD,H1,2018-09-04 08:00:00,2906,1.15700,1.15720,1.15588,1.15663,True,20180904,080000,2018,09,04,08,00,00
149,EUR_USD|H1|20180904|090000,EUR_USD,H1,2018-09-04 09:00:00,2586,1.15663,1.15683,1.15570,1.15573,True,20180904,090000,2018,09,04,09,00,00
150,EUR_USD|H1|20180904|100000,EUR_USD,H1,2018-09-04 10:00:00,2245,1.15573,1.15657,1.15506,1.15612,True,20180904,100000,2018,09,04,10,00,00
151,EUR_USD|H1|20180904|110000,EUR_USD,H1,2018-09-04 11:00:00,2842,1.15612,1.15663,1.15538,1.15597,True,20180904,110000,2018,09,04,11,00,00
152,EUR_USD|H1|20180904|120000,EUR_USD,H1,2018-09-04 12:00:00,2624,1.15597,1.15696,1.15553,1.15618,True,20180904,120000,2018,09,04,12,00,00
153,EUR_USD|H1|20180904|130000,EUR_USD,H1,2018-09-04 13:00:00,3391,1.15618,1.15638,1.15449,1.15455,True,20180904,130000,2018,09,04,13,00,00
154,EUR_USD|H1|20180904|140000,EUR_USD,H1,2018-09-04 14:00:00,4941,1.15455,1.15611,1.15309,1.15561,True,20180904,140000,2018,09,04,14,00,00
155,EUR_USD|H1|20180904|150000,EUR_USD,H1,2018-09-04 15:00:00,3375,1.15561,1.15708,1.15520,1.15659,True,20180904,150000,2018,09,04,15,00,00
156,EUR_USD|H1|20180904|160000,EUR_USD,H1,2018-09-04 16:00:00,2536,1.15659,1.15860,1.15648,1.15802,True,20180904,160000,2018,09,04,16,00,00
157,EUR_USD|H1|20180904|170000,EUR_USD,H1,2018-09-04 17:00:00,1764,1.15802,1.15848,1.15745,1.15757,True,20180904,170000,2018,09,04,17,00,00
158,EUR_USD|H1|20180904|180000,EUR_USD,H1,2018-09-04 18:00:00,1034,1.15757,1.15818,1.15736,1.15806,True,20180904,180000,2018,09,04,18,00,00
159,EUR_USD|H1|20180904|190000,EUR_USD,H1,2018-09-04 19:00:00,1147,1.15806,1.15864,1.15751,1.15864,True,20180904,190000,2018,09,04,19,00,00
160,EUR_USD|H1|20180904|200000,EUR_USD,H1,2018-09-04 20:00:00,784,1.15864,1.15904,1.15827,1.15849,True,20180904,200000,2018,09,04,20,00,00
161,EUR_USD|H1|20180904|210000,EUR_USD,H1,2018-09-04 21:00:00,1464,1.15849,1.15911,1.15806,1.15827,True,20180904,210000,2018,09,04,21,00,00
162,EUR_USD|H1|20180904|220000,EUR_USD,H1,2018-09-04 22:00:00,894,1.15827,1.15855,1.15824,1.15840,True,20180904,220000,2018,09,04,22,00,00
163,EUR_USD|H1|20180904|230000,EUR_USD,H1,2018-09-04 23:00:00,259,1.15840,1.15881,1.15829,1.15878,True,20180904,230000,2018,09,04,23,00,00
164,EUR_USD|H1|20180905|000000,EUR_USD,H1,2018-09-05 00:00:00,1057,1.15878,1.15885,1.15808,1.15861,True,20180905,000000,2018,09,05,00,00,00
165,EUR_USD|H1|20180905|010000,EUR_USD,H1,2018-09-05 01:00:00,2129,1.15861,1.16048,1.15816,1.15972,True,20180905,010000,2018,09,05,01,00,00
166,EUR_USD|H1|20180905|020000,EUR_USD,H1,2018-09-05 02:00:00,1220,1.15972,1.16088,1.15942,1.16055,True,20180905,020000,2018,09,05,02,00,00
167,EUR_USD|H1|20180905|030000,EUR_USD,H1,2018-09-05 03:00:00,969,1.16055,1.16067,1.15958,1.15971,True,20180905,030000,2018,09,05,03,00,00
168,EUR_USD|H1|20180905|040000,EUR_USD,H1,2018-09-05 04:00:00,528,1.15971,1.15989,1.15935,1.15954,True,20180905,040000,2018,09,05,04,00,00
169,EUR_USD|H1|20180905|050000,EUR_USD,H1,2018-09-05 05:00:00,1194,1.15954,1.15962,1.15869,1.15939,True,20180905,050000,2018,09,05,05,00,00
170,EUR_USD|H1|20180905|060000,EUR_USD,H1,2018-09-05 06:00:00,2972,1.15939,1.15939,1.15641,1.15649,True,20180905,060000,2018,09,05,06,00,00
171,EUR_USD|H1|20180905|070000,EUR_USD,H1,2018-09-05 07:00:00,4061,1.15649,1.15707,1.15440,1.15564,True,20180905,070000,2018,09,05,07,00,00
172,EUR_USD|H1|20180905|080000,EUR_USD,H1,2018-09-05 08:00:00,2560,1.15564,1.15723,1.15563,1.15695,True,20180905,080000,2018,09,05,08,00,00
173,EUR_USD|H1|20180905|090000,EUR_USD,H1,2018-09-05 09:00:00,3788,1.15695,1.15931,1.15676,1.15754,True,20180905,090000,2018,09,05,09,00,00
174,EUR_USD|H1|20180905|100000,EUR_USD,H1,2018-09-05 10:00:00,2747,1.15754,1.15985,1.15685,1.15954,True,20180905,100000,2018,09,05,10,00,00
175,EUR_USD|H1|20180905|110000,EUR_USD,H1,2018-09-05 11:00:00,1826,1.15954,1.15964,1.15800,1.15800,True,20180905,110000,2018,09,05,11,00,00
176,EUR_USD|H1|20180905|120000,EUR_USD,H1,2018-09-05 12:00:00,2338,1.15800,1.15921,1.15722,1.15857,True,20180905,120000,2018,09,05,12,00,00
177,EUR_USD|H1|20180905|130000,EUR_USD,H1,2018-09-05 13:00:00,9277,1.15857,1.16420,1.15837,1.16277,True,20180905,130000,2018,09,05,13,00,00
178,EUR_USD|H1|20180905|140000,EUR_USD,H1,2018-09-05 14:00:00,4591,1.16277,1.16282,1.16100,1.16261,True,20180905,140000,2018,09,05,14,00,00
179,EUR_USD|H1|20180905|150000,EUR_USD,H1,2018-09-05 15:00:00,5760,1.16261,1.16298,1.16061,1.16191,True,20180905,150000,2018,09,05,15,00,00
180,EUR_USD|H1|20180905|160000,EUR_USD,H1,2018-09-05 16:00:00,2173,1.16191,1.16308,1.16185,1.16219,True,20180905,160000,2018,09,05,16,00,00
181,EUR_USD|H1|20180905|170000,EUR_USD,H1,2018-09-05 17:00:00,1277,1.16219,1.16331,1.16210,1.16225,True,20180905,170000,2018,09,05,17,00,00
182,EUR_USD|H1|20180905|180000,EUR_USD,H1,2018-09-05 18:00:00,978,1.16225,1.16288,1.16210,1.16244,True,20180905,180000,2018,09,05,18,00,00
183,EUR_USD|H1|20180905|190000,EUR_USD,H1,2018-09-05 19:00:00,915,1.16244,1.16333,1.16224,1.16320,True,20180905,190000,2018,09,05,19,00,00
184,EUR_USD|H1|20180905|200000,EUR_USD,H1,2018-09-05 20:00:00,776,1.16320,1.16345,1.16309,1.16317,True,20180905,200000,2018,09,05,20,00,00
185,EUR_USD|H1|20180905|210000,EUR_USD,H1,2018-09-05 21:00:00,950,1.16317,1.16360,1.16317,1.16354,True,20180905,210000,2018,09,05,21,00,00
186,EUR_USD|H1|20180905|220000,EUR_USD,H1,2018-09-05 22:00:00,665,1.16354,1.16361,1.16321,1.16332,True,20180905,220000,2018,09,05,22,00,00
187,EUR_USD|H1|20180905|230000,EUR_USD,H1,2018-09-05 23:00:00,240,1.16332,1.16356,1.16326,1.16350,True,20180905,230000,2018,09,05,23,00,00
188,EUR_USD|H1|20180906|000000,EUR_USD,H1,2018-09-06 00:00:00,2619,1.16350,1.16602,1.16349,1.16459,True,20180906,000000,2018,09,06,00,00,00
189,EUR_USD|H1|20180906|010000,EUR_USD,H1,2018-09-06 01:00:00,1531,1.16459,1.16501,1.16419,1.16452,True,20180906,010000,2018,09,06,01,00,00
190,EUR_USD|H1|20180906|020000,EUR_USD,H1,2018-09-06 02:00:00,1112,1.16452,1.16516,1.16444,1.16476,True,20180906,020000,2018,09,06,02,00,00
191,EUR_USD|H1|20180906|030000,EUR_USD,H1,2018-09-06 03:00:00,1450,1.16476,1.16480,1.16330,1.16352,True,20180906,030000,2018,09,06,03,00,00
192,EUR_USD|H1|20180906|040000,EUR_USD,H1,2018-09-06 04:00:00,631,1.16352,1.16382,1.16306,1.16344,True,20180906,040000,2018,09,06,04,00,00
193,EUR_USD|H1|20180906|050000,EUR_USD,H1,2018-09-06 05:00:00,1510,1.16344,1.16355,1.16200,1.16235,True,20180906,050000,2018,09,06,05,00,00
194,EUR_USD|H1|20180906|060000,EUR_USD,H1,2018-09-06 06:00:00,2144,1.16235,1.16322,1.16151,1.16220,True,20180906,060000,2018,09,06,06,00,00
195,EUR_USD|H1|20180906|070000,EUR_USD,H1,2018-09-06 07:00:00,3437,1.16220,1.16376,1.16146,1.16231,True,20180906,070000,2018,09,06,07,00,00
196,EUR_USD|H1|20180906|080000,EUR_USD,H1,2018-09-06 08:00:00,3487,1.16231,1.16428,1.16222,1.16362,True,20180906,080000,2018,09,06,08,00,00
197,EUR_USD|H1|20180906|090000,EUR_USD,H1,2018-09-06 09:00:00,2737,1.16362,1.16377,1.16170,1.16218,True,20180906,090000,2018,09,06,09,00,00
198,EUR_USD|H1|20180906|100000,EUR_USD,H1,2018-09-06 10:00:00,2088,1.16218,1.16295,1.16173,1.16288,True,20180906,100000,2018,09,06,10,00,00
